073.jpg,4477,3785,4704,3996,person
073.jpg,4095,3454,4347,3799,person
073.jpg,0,2,2248,1627,roof
073.jpg,4,0,3581,3841,vegetation
073.jpg,1248,1155,1857,1791,vegetation
073.jpg,5086,564,5995,1508,vegetation
073.jpg,4354,1200,4836,1746,vegetation
073.jpg,4957,1438,5527,1629,vegetation
073.jpg,3560,9,3869,291,ar-marker
073.jpg,5358,4,5998,309,paved-area
073.jpg,5392,9,5986,279,fence
073.jpg,1773,146,2293,591,window
073.jpg,1191,428,1698,1213,window
073.jpg,2219,0,2434,396,window
073.jpg,4004,2915,4273,3458,obstacle
073.jpg,1001,1424,1297,1685,obstacle
073.jpg,295,2950,2011,3899,obstacle
073.jpg,1918,2377,3184,3546,tree
073.jpg,5266,1583,5901,1971,obstacle
073.jpg,4071,26,4291,512,vegetation
073.jpg,2112,3471,2505,4000,obstacle
073.jpg,1914,3818,2129,3995,obstacle
074.jpg,1371,0,5999,3997,paved-area
074.jpg,315,6,4724,3997,gravel
074.jpg,2363,0,2674,271,paved-area
074.jpg,0,80,2986,3997,water
074.jpg,367,365,3805,3976,rocks
074.jpg,3512,199,3792,478,obstacle
074.jpg,3634,530,4350,1116,obstacle
074.jpg,3556,1339,3673,1577,obstacle
074.jpg,2698,2413,3758,3538,obstacle
074.jpg,1425,2615,1978,3072,obstacle
074.jpg,1674,2742,2731,3759,ar-marker
074.jpg,4921,929,5163,1145,obstacle
074.jpg,3469,14,4914,3995,paved-area
074.jpg,1466,3522,1942,3998,paved-area
074.jpg,5796,2829,5998,3480,paved-area
074.jpg,1676,3396,1829,3540,vegetation
074.jpg,1937,3705,2079,3841,vegetation
074.jpg,2146,3954,2292,3995,vegetation
074.jpg,1081,3327,1189,3441,vegetation
074.jpg,385,3613,520,3770,vegetation
074.jpg,791,2783,1025,3064,vegetation
074.jpg,1358,2686,1881,3105,vegetation
074.jpg,2520,1665,3121,2156,vegetation
074.jpg,3403,1948,3493,2033,vegetation
074.jpg,3584,2158,3660,2229,vegetation
074.jpg,3864,2572,4001,2687,vegetation
074.jpg,4032,2762,4112,2868,vegetation
074.jpg,2909,485,3434,1498,vegetation
074.jpg,1834,125,2801,811,vegetation
074.jpg,2339,33,2473,140,vegetation
074.jpg,2707,210,2947,389,vegetation
074.jpg,3072,186,3244,332,vegetation
074.jpg,2975,3,3197,85,vegetation
074.jpg,3843,403,3942,520,vegetation
074.jpg,3480,535,3654,658,vegetation
074.jpg,3350,117,3578,335,vegetation
074.jpg,4178,8,4314,155,vegetation
074.jpg,2646,2315,3665,3496,person
074.jpg,3184,2,4264,373,tree
075.jpg,2805,2642,5699,3999,paved-area
075.jpg,1701,2994,2587,3999,paved-area
075.jpg,4831,2372,5996,3590,paved-area
075.jpg,488,2357,1442,2480,obstacle
075.jpg,730,2059,980,2384,obstacle
075.jpg,438,1575,547,2115,obstacle
075.jpg,460,2838,1707,3432,wall
075.jpg,2,2432,274,2819,obstacle
075.jpg,51,2319,116,2378,obstacle
075.jpg,1024,2338,1132,2404,obstacle
075.jpg,599,1909,994,2419,obstacle
075.jpg,220,2955,266,2994,obstacle
075.jpg,420,2956,474,2998,obstacle
075.jpg,466,2882,657,2973,obstacle
075.jpg,749,3013,973,3144,obstacle
075.jpg,971,3093,1090,3196,obstacle
075.jpg,1071,3157,1247,3296,obstacle
075.jpg,1191,3218,1327,3337,obstacle
075.jpg,628,3126,689,3152,obstacle
075.jpg,646,3148,740,3209,obstacle
075.jpg,786,3214,925,3314,obstacle
075.jpg,4700,640,5071,1129,obstacle
075.jpg,4222,1748,4527,2073,paved-area
075.jpg,5603,2817,5770,2975,obstacle
075.jpg,5062,1914,5689,2346,obstacle
075.jpg,5133,2420,5225,2511,obstacle
075.jpg,5256,2442,5905,2774,obstacle
075.jpg,5603,1649,5998,1817,obstacle
075.jpg,4957,3415,5088,3587,obstacle
075.jpg,1372,3404,1926,3813,obstacle
075.jpg,4109,877,4266,1010,obstacle
075.jpg,3541,1066,4107,1643,paved-area
075.jpg,2477,2626,2705,2838,obstacle
075.jpg,2261,2694,2348,2806,obstacle
075.jpg,300,0,5134,2819,roof
075.jpg,4,3446,1215,3999,roof
075.jpg,372,365,552,472,fence-pole
075.jpg,3,905,63,957,fence-pole
075.jpg,4793,561,4972,680,fence-pole
075.jpg,5097,1067,5264,1126,fence-pole
075.jpg,5247,1271,5398,1337,fence-pole
075.jpg,5428,1568,5576,1605,fence-pole
075.jpg,5607,1831,5771,1854,fence-pole
075.jpg,5321,2080,5435,2095,fence-pole
075.jpg,5023,2224,5179,2339,fence-pole
075.jpg,5489,1672,5671,1791,fence-pole
075.jpg,5562,1850,5721,1912,fence-pole
075.jpg,5507,1460,5998,1775,obstacle
075.jpg,4454,3046,4885,3789,obstacle
075.jpg,3757,2817,4887,3782,wall
075.jpg,0,1,1047,976,fence
075.jpg,4767,486,5738,2342,fence
075.jpg,4366,1505,4534,1629,fence-pole
075.jpg,4719,1355,4827,1377,fence-pole
075.jpg,4899,1187,5014,1247,fence-pole
075.jpg,4386,1083,5258,1623,fence
075.jpg,5,335,813,1874,wall
075.jpg,4,2759,1370,3802,wall
075.jpg,4195,1092,5625,2410,wall
075.jpg,6,0,1182,992,vegetation
075.jpg,466,1601,1380,2446,dirt
075.jpg,487,2863,1460,3432,dirt
075.jpg,1383,3033,1577,3179,dirt
075.jpg,1373,3505,1792,3752,dirt
075.jpg,349,1579,1403,2495,vegetation
075.jpg,238,2106,590,2396,vegetation
075.jpg,1423,3026,1624,3163,vegetation
075.jpg,678,2869,773,2959,vegetation
075.jpg,823,2886,1481,3390,vegetation
075.jpg,980,3171,1114,3265,vegetation
075.jpg,1129,3295,1250,3373,vegetation
075.jpg,603,2972,679,3021,vegetation
075.jpg,667,2994,833,3140,vegetation
075.jpg,1438,3474,2000,3818,vegetation
075.jpg,4660,3108,4794,3271,vegetation
075.jpg,4514,3293,4694,3419,vegetation
075.jpg,4056,2796,4274,3094,vegetation
075.jpg,5069,2459,5997,3328,vegetation
075.jpg,5580,2025,5998,2785,vegetation
075.jpg,5216,1121,5448,1448,vegetation
075.jpg,4861,624,5087,917,vegetation
075.jpg,4846,12,5996,1050,vegetation
075.jpg,5149,3,5402,157,vegetation
075.jpg,1083,3235,2135,3999,obstacle
075.jpg,1637,3432,1852,3689,obstacle
075.jpg,1560,3253,2111,3606,obstacle
075.jpg,1433,3339,2066,3750,obstacle
075.jpg,3731,494,4147,943,car
075.jpg,4468,1332,5283,2056,car
075.jpg,2444,2899,3189,3731,car
075.jpg,3851,1191,4140,1503,ar-marker
075.jpg,2,413,5998,3999,paved-area
075.jpg,1462,3015,2560,3996,grass
075.jpg,2810,3873,3610,3998,grass
075.jpg,2844,2668,5667,3999,grass
075.jpg,4737,0,5998,3554,dirt
075.jpg,5,1738,1033,3124,bald-tree
075.jpg,2849,2609,5392,3999,bald-tree
075.jpg,4668,0,5998,3081,bald-tree
075.jpg,415,3124,1092,3558,window
075.jpg,12,2915,318,3085,window
075.jpg,248,3492,425,3578,window
075.jpg,211,1062,431,1203,person
077.jpg,1592,0,3789,3995,paved-area
077.jpg,2385,330,3908,2156,paved-area
077.jpg,4064,2583,4399,3399,paved-area
077.jpg,2578,1193,4532,3995,dirt
077.jpg,2482,0,3798,986,gravel
077.jpg,2050,0,2546,408,paved-area
077.jpg,3688,5,5885,569,vegetation
077.jpg,1482,5,2853,3995,paved-area
077.jpg,2633,5,3651,555,vegetation
077.jpg,2491,0,2665,101,vegetation
077.jpg,2628,1050,3284,1991,vegetation
077.jpg,3183,2018,3468,2330,vegetation
077.jpg,3183,2404,3358,2573,vegetation
077.jpg,3179,2031,3441,2339,vegetation
077.jpg,3495,2023,3592,2106,vegetation
077.jpg,3550,2179,4073,2817,vegetation
077.jpg,3050,2156,3119,2252,vegetation
077.jpg,3078,2385,3165,2472,vegetation
077.jpg,3174,2404,3358,2578,vegetation
077.jpg,3358,2514,3550,2706,vegetation
077.jpg,3133,2628,3206,2716,vegetation
077.jpg,3188,2752,3385,2899,vegetation
077.jpg,3445,2780,3633,2963,vegetation
077.jpg,3642,2817,3959,3431,vegetation
077.jpg,3257,2972,3472,3252,vegetation
077.jpg,3477,3179,3633,3294,vegetation
077.jpg,3550,2706,3601,2752,vegetation
077.jpg,3381,3330,4550,3986,vegetation
077.jpg,2881,3000,3101,3220,obstacle
077.jpg,2330,1940,2491,2119,person
077.jpg,2739,1849,3349,3606,gravel
077.jpg,1569,794,1775,1326,dirt
077.jpg,2500,1839,2716,2014,person
077.jpg,3233,3770,3423,3994,bicycle
077.jpg,1435,234,1590,504,gravel
077.jpg,1503,491,1651,799,obstacle
077.jpg,0,4,773,153,paved-area
077.jpg,1372,0,1590,243,vegetation
077.jpg,0,14,241,151,vegetation
077.jpg,2139,3609,2656,3994,vegetation
077.jpg,3386,3884,3458,3994,person
077.jpg,3560,0,5991,3995,roof
077.jpg,0,9,2106,3995,roof
077.jpg,9,2170,693,2651,window
077.jpg,431,3679,1092,3995,window
077.jpg,1440,0,3955,3997,paved-area
078.jpg,2,2,6000,3999,paved-area
078.jpg,3,0,3626,2659,roof
078.jpg,4068,2350,6000,3998,paved-area
078.jpg,1396,3186,2382,3998,paved-area
078.jpg,4121,2408,5999,3999,grass
078.jpg,3451,2,3699,324,wall
078.jpg,983,3240,2262,3998,grass
078.jpg,1,1839,1007,2190,wall
078.jpg,0,2990,1412,3999,wall
078.jpg,715,3283,1097,3587,dirt
078.jpg,0,3162,872,3999,dirt
078.jpg,1,1177,810,2034,dirt
078.jpg,744,3711,1579,3999,obstacle
078.jpg,1118,3137,1221,3179,obstacle
078.jpg,310,3005,401,3036,obstacle
078.jpg,5260,0,5775,268,ar-marker
078.jpg,5869,543,6000,715,wall
078.jpg,5324,2680,5993,2991,wall
078.jpg,5419,1865,6000,2393,obstacle
078.jpg,4441,2462,4815,3115,bicycle
078.jpg,4498,2616,4905,3031,person
078.jpg,3007,2877,4404,3999,car
078.jpg,2035,2103,2164,2240,wall
078.jpg,2084,2920,2405,3251,paved-area
078.jpg,822,3258,1202,3560,vegetation
078.jpg,0,3070,890,3999,vegetation
078.jpg,1,3728,396,3999,wall
078.jpg,174,3301,252,3454,obstacle
078.jpg,5,3537,443,3928,obstacle
078.jpg,188,3689,579,3968,obstacle
078.jpg,0,1265,798,2062,vegetation
078.jpg,0,1872,227,2004,obstacle
078.jpg,4634,2041,5992,3994,bald-tree
079.jpg,0,1762,1318,3998,paved-area
079.jpg,1236,1020,4215,3998,grass
079.jpg,109,0,2312,1488,grass
079.jpg,2,0,2324,3869,dirt
079.jpg,573,989,2324,2075,paved-area
079.jpg,1850,1,2330,493,paved-area
079.jpg,1887,1,2402,479,gravel
079.jpg,2034,1,2402,397,wall
079.jpg,3383,2559,4133,3696,gravel
079.jpg,3431,2423,4439,3760,wall
079.jpg,2122,0,5999,3998,roof
079.jpg,3552,1781,5496,3913,roof
079.jpg,4,44,509,722,gravel
079.jpg,571,898,740,1025,rocks
079.jpg,25,425,196,537,rocks
079.jpg,1,103,126,264,rocks
079.jpg,1012,1710,1099,1765,obstacle
079.jpg,1354,2068,1499,2165,obstacle
079.jpg,1530,3828,1618,3937,obstacle
079.jpg,1744,2884,1821,2962,obstacle
079.jpg,2458,3016,2562,3118,obstacle
079.jpg,2118,2417,2167,2485,obstacle
079.jpg,2608,2622,2674,2681,obstacle
079.jpg,2660,2647,2726,2729,obstacle
079.jpg,3136,2771,3337,2957,obstacle
079.jpg,3372,3146,3510,3255,obstacle
079.jpg,3725,3914,3850,3998,obstacle
079.jpg,1096,347,1618,827,gravel
079.jpg,1154,405,1554,764,dirt
079.jpg,644,0,1607,829,tree
079.jpg,6,474,1978,3252,vegetation
079.jpg,503,792,679,927,vegetation
079.jpg,1156,2410,1266,2599,vegetation
079.jpg,1209,3078,1886,3752,vegetation
079.jpg,1773,1368,1877,1482,vegetation
079.jpg,1634,1391,1756,1511,vegetation
079.jpg,1197,1260,1429,1465,vegetation
079.jpg,1436,977,1943,1410,vegetation
079.jpg,1792,862,2050,1081,vegetation
079.jpg,3572,2610,4220,3444,window
079.jpg,3444,2584,4154,3652,wall
079.jpg,2107,2289,2368,2462,person
079.jpg,2640,2434,2888,2737,person
079.jpg,2975,2593,3211,2812,person
079.jpg,3198,3265,3619,3609,person
079.jpg,696,3319,990,3428,fence-pole
079.jpg,807,3419,1096,3567,fence-pole
079.jpg,385,2788,653,2821,fence-pole
079.jpg,33,2095,289,2153,fence-pole
079.jpg,0,1721,1338,3998,fence
080.jpg,1,0,1140,1648,vegetation
080.jpg,1,380,580,1015,obstacle
080.jpg,0,0,1387,2197,gravel
080.jpg,819,1143,869,1186,gravel
080.jpg,534,2571,3605,3999,car
080.jpg,1583,2619,2047,3119,person
080.jpg,2549,993,2932,1558,person
080.jpg,2050,1,2159,113,person
080.jpg,2217,0,2543,297,obstacle
080.jpg,5657,1964,6000,2219,obstacle
080.jpg,5558,0,5999,630,gravel
080.jpg,1698,282,2111,666,paved-area
080.jpg,2,0,6000,3998,paved-area
081.jpg,1,1,5997,4000,paved-area
081.jpg,1181,0,2204,1726,obstacle
081.jpg,1092,2,3073,3561,gravel
081.jpg,1,2552,2513,2862,obstacle
081.jpg,2379,3070,3022,3523,rocks
081.jpg,2667,2883,3055,3704,bicycle
081.jpg,2139,2672,2736,3225,tree
081.jpg,1903,2346,2362,2396,obstacle
081.jpg,2290,2251,2451,2432,paved-area
081.jpg,1899,1667,2446,2109,tree
083.jpg,2,2,1639,1473,dirt
083.jpg,2,2,5998,3999,grass
083.jpg,1700,990,5984,3991,paved-area
083.jpg,1768,2445,5775,3995,wall
083.jpg,5509,2,6000,2563,wall
083.jpg,2,2219,2014,3100,wall
083.jpg,3148,1271,3433,1573,dirt
083.jpg,3512,1125,3733,1458,dirt
083.jpg,3753,2059,4141,2404,dirt
083.jpg,3426,2589,3815,2928,dirt
083.jpg,1956,1980,2207,2286,dirt
083.jpg,1118,4,1765,375,paved-area
083.jpg,1039,0,1292,205,wall
083.jpg,306,37,656,431,obstacle
083.jpg,487,1,839,209,obstacle
083.jpg,637,0,798,82,obstacle
083.jpg,7,449,252,902,obstacle
083.jpg,8,311,949,1222,wall
083.jpg,3,20,1118,1199,fence
083.jpg,873,1,1139,130,roof
083.jpg,712,0,1536,637,bald-tree
083.jpg,1388,1,1617,118,obstacle
083.jpg,1007,1,1780,594,fence
083.jpg,3,255,4591,2725,vegetation
083.jpg,3302,1,3339,136,fence-pole
083.jpg,3320,72,3646,686,fence
083.jpg,2467,1181,2513,1261,fence-pole
083.jpg,1892,1498,1967,1543,fence-pole
083.jpg,3034,890,3060,982,fence-pole
083.jpg,3638,547,3661,678,fence-pole
083.jpg,4179,196,4350,366,fence-pole
083.jpg,4,4,4763,2574,fence
083.jpg,689,2362,1064,2403,fence-pole
083.jpg,1189,2129,1487,2181,fence-pole
083.jpg,1675,1892,1896,1964,fence-pole
083.jpg,2164,1638,2320,1742,fence-pole
083.jpg,2661,1376,2770,1513,fence-pole
083.jpg,3174,1101,3221,1262,fence-pole
083.jpg,734,2154,1425,2380,obstacle
083.jpg,1236,1930,1819,2158,obstacle
083.jpg,1728,1675,2298,1950,obstacle
083.jpg,2212,1416,2733,1714,obstacle
083.jpg,2709,1148,3172,1473,obstacle
083.jpg,3212,937,3610,1227,obstacle
083.jpg,1665,1933,2225,2309,obstacle
083.jpg,2791,1090,3633,1604,paved-area
083.jpg,3733,2155,4129,2425,obstacle
083.jpg,3128,2472,3942,2932,wall
083.jpg,3059,2619,3163,2742,obstacle
083.jpg,2654,2950,2839,3133,obstacle
083.jpg,2202,3321,2322,3432,obstacle
083.jpg,2866,2515,3777,3352,obstacle
083.jpg,4017,2028,4241,2482,wall
083.jpg,4229,2507,4259,2552,obstacle
083.jpg,2140,1603,3122,2337,wall
083.jpg,2829,1568,3060,1794,obstacle
083.jpg,2770,2155,2871,2248,obstacle
083.jpg,2719,1596,2768,1616,obstacle
083.jpg,2799,1894,2833,1928,obstacle
083.jpg,2425,1801,2789,2151,ar-marker
083.jpg,74,2409,968,2734,obstacle
083.jpg,22,2498,758,2747,obstacle
083.jpg,40,2530,689,2758,obstacle
083.jpg,1,2914,502,3999,paved-area
083.jpg,1,2958,476,3999,gravel
083.jpg,0,3274,315,3999,paved-area
083.jpg,0,3721,211,3996,obstacle
083.jpg,852,3425,1110,3733,paved-area
083.jpg,1034,3775,1105,3843,obstacle
083.jpg,1511,2297,1677,2480,paved-area
083.jpg,1495,2359,1637,2473,obstacle
083.jpg,1764,2822,1865,2980,vegetation
083.jpg,1777,2601,2294,3067,obstacle
083.jpg,733,2416,1091,2633,vegetation
083.jpg,1297,3383,1397,3691,dog
083.jpg,1458,3779,1747,3998,person
083.jpg,993,2324,1137,2420,obstacle
083.jpg,3441,372,5340,2728,roof
083.jpg,5887,1981,5996,2007,fence-pole
083.jpg,5519,1838,5997,2563,vegetation
083.jpg,5159,1588,5392,1939,fence
083.jpg,3759,3067,3956,3153,window
083.jpg,3801,3214,4174,3431,window
083.jpg,4146,2925,4342,3007,window
083.jpg,4295,3064,4668,3237,window
083.jpg,4569,2770,4754,2847,window
083.jpg,4818,2871,5191,3036,window
083.jpg,2404,2424,5998,3999,roof
083.jpg,4535,4,6000,1913,tree
083.jpg,3787,2146,4002,2424,vegetation
083.jpg,2986,1145,3492,1550,bald-tree
083.jpg,3481,1166,3721,1397,bald-tree
083.jpg,1406,1706,2624,2785,bald-tree
086.jpg,256,0,5452,3995,paved-area
086.jpg,1443,3,1968,268,paved-area
086.jpg,4571,3305,5992,3996,paved-area
086.jpg,144,2434,1163,3391,gravel
086.jpg,2056,8,5994,3996,gravel
086.jpg,1527,3,2819,1117,gravel
086.jpg,2,2465,1118,3996,grass
086.jpg,0,494,1801,2486,wall
086.jpg,1,0,1744,2217,roof
086.jpg,416,1038,1557,2256,obstacle
086.jpg,113,2453,285,2568,obstacle
086.jpg,0,907,1506,2267,window
086.jpg,1530,329,1972,795,obstacle
086.jpg,2016,819,2161,932,vegetation
086.jpg,1935,712,1992,765,vegetation
086.jpg,2158,517,2264,640,vegetation
086.jpg,2002,471,2146,561,vegetation
086.jpg,1899,385,1982,476,vegetation
086.jpg,1817,263,1884,324,vegetation
086.jpg,2296,371,2448,506,vegetation
086.jpg,2148,282,2299,427,vegetation
086.jpg,2033,272,2131,353,vegetation
086.jpg,1963,95,2039,154,vegetation
086.jpg,2190,122,2264,186,vegetation
086.jpg,2369,86,2612,309,vegetation
086.jpg,2148,3463,2571,3892,vegetation
086.jpg,2409,3905,2830,3998,vegetation
086.jpg,2853,3691,3513,3993,vegetation
086.jpg,3664,3962,3853,3995,vegetation
086.jpg,3863,3908,4027,3962,vegetation
086.jpg,4190,3888,4474,3996,vegetation
086.jpg,4273,3507,4525,3696,vegetation
086.jpg,4369,3117,4626,3328,vegetation
086.jpg,4876,3128,5119,3338,vegetation
086.jpg,5051,3329,5392,3635,vegetation
086.jpg,5327,3054,5636,3280,vegetation
086.jpg,5467,2615,5698,2835,vegetation
086.jpg,4925,2656,5213,2870,vegetation
086.jpg,4494,2627,4791,2889,vegetation
086.jpg,3981,2642,4265,2895,vegetation
086.jpg,3875,3041,4190,3297,vegetation
086.jpg,3890,3439,4140,3648,vegetation
086.jpg,3576,3589,3800,3810,vegetation
086.jpg,3451,3318,3571,3466,vegetation
086.jpg,3203,3355,3466,3692,vegetation
086.jpg,2816,3309,3184,3599,vegetation
086.jpg,2619,3201,2848,3437,vegetation
086.jpg,2183,3149,2460,3382,vegetation
086.jpg,2333,2787,2539,3010,vegetation
086.jpg,2571,2841,2809,3095,vegetation
086.jpg,2846,2870,3120,3155,vegetation
086.jpg,3429,2983,3770,3240,vegetation
086.jpg,3500,2391,3773,2902,vegetation
086.jpg,3100,2600,3363,2811,vegetation
086.jpg,2627,2465,2887,2695,vegetation
086.jpg,2882,2229,3032,2350,vegetation
086.jpg,3191,2132,3491,2364,vegetation
086.jpg,3687,2203,3998,2492,vegetation
086.jpg,4138,2225,4403,2443,vegetation
086.jpg,4690,2345,4913,2516,vegetation
086.jpg,4915,1725,5154,1958,vegetation
086.jpg,4482,1957,4707,2186,vegetation
086.jpg,3843,1768,4103,2001,vegetation
086.jpg,3338,1752,3642,2021,vegetation
086.jpg,3468,1471,3670,1660,vegetation
086.jpg,3770,1389,3976,1573,vegetation
086.jpg,3642,1216,3886,1359,vegetation
086.jpg,3937,1523,4334,1749,vegetation
086.jpg,5163,1317,5360,1460,vegetation
086.jpg,5727,2291,5985,2445,vegetation
086.jpg,4543,3363,5166,3994,tree
086.jpg,4779,1983,5475,2472,tree
086.jpg,5637,1980,5989,2373,tree
086.jpg,4812,765,5741,1335,tree
086.jpg,5427,858,5961,1324,rocks
086.jpg,4498,499,4903,805,rocks
086.jpg,4412,1476,4918,1945,rocks
086.jpg,4850,0,5247,63,obstacle
086.jpg,4209,8,5121,377,obstacle
086.jpg,4103,3,5997,1390,obstacle
086.jpg,2211,3181,2841,3897,obstacle
086.jpg,2158,1945,2748,2573,ar-marker
086.jpg,1128,2835,1644,3236,person
086.jpg,1154,2704,1615,3001,person
088.jpg,4,123,5927,3998,dirt
088.jpg,0,585,2476,3998,grass
088.jpg,0,3417,1255,3999,paved-area
088.jpg,1965,274,2379,607,gravel
088.jpg,1911,2,5997,1908,paved-area
088.jpg,2432,902,5998,3999,paved-area
088.jpg,4199,2539,5998,3999,paved-area
088.jpg,4104,1685,5996,3998,gravel
088.jpg,2193,52,2769,649,wall
088.jpg,4019,0,4959,762,wall
088.jpg,2252,2,5736,1106,roof
088.jpg,4,0,212,143,fence
088.jpg,51,0,166,82,fence-pole
088.jpg,1,0,2365,2441,vegetation
088.jpg,2061,1265,2896,2914,vegetation
088.jpg,2932,841,3546,1382,vegetation
088.jpg,2,0,2353,2433,vegetation
088.jpg,3083,1148,4877,3676,vegetation
088.jpg,4749,1180,5209,1699,vegetation
088.jpg,4725,71,5997,1567,tree
088.jpg,2907,1876,3192,2082,vegetation
088.jpg,2974,2069,3101,2223,vegetation
088.jpg,2960,1876,3543,2858,vegetation
088.jpg,1838,257,1979,438,vegetation
088.jpg,1955,384,2041,444,vegetation
088.jpg,1959,499,2041,589,vegetation
088.jpg,1721,231,1832,372,vegetation
088.jpg,2204,1510,2363,1760,vegetation
088.jpg,2606,3069,2822,3300,vegetation
088.jpg,2367,3322,2620,3624,vegetation
088.jpg,2246,3751,2393,3918,vegetation
088.jpg,2075,3783,2224,3914,vegetation
088.jpg,1931,3157,2279,3578,vegetation
088.jpg,5715,2731,5997,3021,vegetation
088.jpg,5485,2189,5994,2775,rocks
088.jpg,5462,2531,5611,2567,obstacle
088.jpg,2691,742,2972,1060,obstacle
088.jpg,1995,0,2305,255,obstacle
088.jpg,4245,161,4599,589,window
088.jpg,5719,919,5997,1281,ar-marker
088.jpg,4434,3743,4887,3994,obstacle
088.jpg,3025,3155,3548,3751,obstacle
088.jpg,2453,3248,2984,3815,obstacle
088.jpg,2003,3712,2204,3924,obstacle
088.jpg,2182,3403,2470,3724,obstacle
088.jpg,2453,3811,2785,3998,obstacle
088.jpg,2409,2510,3222,3419,obstacle
088.jpg,280,3912,673,3998,gravel
088.jpg,626,3135,719,3397,obstacle
088.jpg,842,3238,995,3528,obstacle
088.jpg,1,2954,215,3031,tree
088.jpg,130,2030,389,2282,ar-marker
088.jpg,0,1944,130,2208,person
088.jpg,185,2605,563,2803,person
088.jpg,816,2986,1255,3217,person
088.jpg,3102,2404,4269,3671,tree
089.jpg,0,0,1488,2707,grass
089.jpg,2,1045,383,1629,bicycle
089.jpg,0,1268,596,1834,bicycle
089.jpg,0,1823,203,2145,bicycle
089.jpg,3,1329,781,2314,bicycle
089.jpg,0,1693,626,2345,obstacle
089.jpg,0,2176,989,2992,fence
089.jpg,81,2562,987,2993,wall
089.jpg,1934,3219,2252,3574,obstacle
089.jpg,1510,3263,3137,3999,fence
089.jpg,1514,3259,2118,3826,wall
089.jpg,1871,3556,2951,3999,grass
089.jpg,1817,3512,2149,3999,paved-area
089.jpg,1400,3486,2010,3999,gravel
089.jpg,0,0,5062,3999,paved-area
089.jpg,4058,3295,5648,3999,vegetation
089.jpg,4130,3430,5269,3999,fence
089.jpg,4131,3429,4526,3903,fence-pole
089.jpg,4719,3730,5081,3999,fence-pole
089.jpg,3994,3202,5821,3999,paved-area
089.jpg,2039,0,5999,3999,grass
089.jpg,4678,2641,5999,3374,paved-area
089.jpg,4573,2120,5096,2675,paved-area
089.jpg,4858,0,5999,3186,wall
089.jpg,5846,185,5999,616,dirt
089.jpg,5809,581,5999,765,paved-area
089.jpg,5702,721,5999,1160,dirt
089.jpg,5540,1221,5999,1719,dirt
089.jpg,5359,1735,5999,2386,dirt
089.jpg,5183,2325,5965,2954,dirt
089.jpg,5655,1080,5999,1300,paved-area
089.jpg,5492,1602,5999,1861,paved-area
089.jpg,5323,2193,5997,2530,paved-area
089.jpg,401,2039,1069,2740,vegetation
089.jpg,2360,0,2433,115,person
089.jpg,2425,0,2546,415,bicycle
092.jpg,3333,1476,3455,1564,obstacle
092.jpg,2612,2253,3212,3187,car
092.jpg,4535,1801,5158,2640,car
092.jpg,1590,2,5639,1174,gravel
092.jpg,1726,0,5400,1008,vegetation
092.jpg,1868,0,4839,956,grass
092.jpg,1018,2,5999,3996,paved-area
092.jpg,954,86,1108,246,gravel
092.jpg,101,0,1045,1078,paved-area
092.jpg,830,1211,2266,3998,paved-area
092.jpg,1552,1889,2126,3287,gravel
092.jpg,1425,3585,2424,3998,gravel
092.jpg,4405,3618,5479,3998,gravel
092.jpg,4748,3576,5676,3998,paved-area
092.jpg,4765,1281,5999,3998,paved-area
092.jpg,5908,3448,5997,3655,gravel
092.jpg,4945,1207,5999,3361,wall
092.jpg,646,1301,1228,3229,paved-area
092.jpg,0,1726,113,3667,roof
092.jpg,2,3389,759,3996,roof
092.jpg,0,578,1188,3997,wall
092.jpg,638,1117,1459,3197,gravel
092.jpg,229,2,937,648,obstacle
092.jpg,757,186,976,396,obstacle
092.jpg,126,53,1425,2824,vegetation
092.jpg,15,2,554,824,vegetation
092.jpg,1627,3649,2248,3990,vegetation
092.jpg,3085,2691,3986,3528,tree
092.jpg,1579,2009,2094,3292,vegetation
092.jpg,1735,2561,1887,2676,obstacle
092.jpg,1115,2644,1893,3188,obstacle
092.jpg,5630,809,5998,1319,vegetation
092.jpg,4867,3072,5611,3508,vegetation
092.jpg,4756,3541,5988,3998,vegetation
092.jpg,4769,3650,4871,3750,vegetation
092.jpg,4700,3729,4792,3832,vegetation
092.jpg,4846,3817,4888,3859,vegetation
092.jpg,4805,3949,4852,3996,vegetation
092.jpg,4978,3891,5034,3949,vegetation
092.jpg,5160,3857,5246,3934,vegetation
092.jpg,5137,3962,5205,3998,vegetation
092.jpg,5280,3894,5419,3994,vegetation
092.jpg,5008,3121,5179,3284,obstacle
092.jpg,4871,3066,5010,3170,obstacle
092.jpg,5320,98,5511,285,obstacle
092.jpg,4388,0,4828,318,wall
092.jpg,2454,4,2927,220,paved-area
092.jpg,139,1134,342,1274,paved-area
092.jpg,126,1050,451,1322,fence
092.jpg,860,1445,1004,1557,obstacle
092.jpg,687,1784,938,1877,obstacle
092.jpg,752,1683,829,1767,obstacle
092.jpg,740,1480,867,1600,vegetation
092.jpg,659,1506,712,1582,obstacle
092.jpg,1256,496,1308,551,obstacle
092.jpg,1316,619,1550,864,person
092.jpg,1117,77,1334,292,person
092.jpg,1184,372,1235,431,obstacle
092.jpg,1475,1025,1573,1141,obstacle
092.jpg,2054,1074,2218,1218,person
092.jpg,2032,1199,2181,1341,person
092.jpg,2466,1004,2583,1185,person
092.jpg,2443,1362,2633,1526,person
